번호,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
4002,구립국제교육원,4층,서울특별시,강남구,관공서,강남구,Gangnam,2020-05,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4003,구립국제교육원,4층,서울특별시,강남구,관공서,강남구,Gangnam,2020-05,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4004,구립국제교육원,5층,서울특별시,강남구,관공서,강남구,Gangnam,2020-05,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4005,보건소,2층,서울특별시,강남구,관공서,강남구,Gangnam,2020-10,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4006,보건소,1층,서울특별시,강남구,관공서,강남구,Gangnam,2020-09,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4007,보건소,2층,서울특별시,강남구,관공서,강남구,Gangnam,2020-09,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4008,보건소,2층,서울특별시,강남구,관공서,강남구,Gangnam,2020-09,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4009,보건소,3층,서울특별시,강남구,관공서,강남구,Gangnam,2020-10,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4010,보건소,3층,서울특별시,강남구,관공서,강남구,Gangnam,2020-09,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4011,보건소,1층,서울특별시,강남구,관공서,SKT Giga WiFi,"Gangnam_2.4G, Gangnam_5G",2020-10,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4012,보건소,2층,서울특별시,강남구,관공서,SKT Giga WiFi,"Gangnam_2.4G, Gangnam_5G",2020-10,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4013,보건소,3층,서울특별시,강남구,관공서,강남구,Gangnam,2020-10,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4014,보건소,3층,서울특별시,강남구,관공서,강남구,Gangnam,2020-10,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4015,보건소,5층,서울특별시,강남구,관공서,미래부(KT),PublicWiFi@Seoul,2020-12,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4016,보건소,4층,서울특별시,강남구,관공서,미래부(KT),PublicWiFi@Seoul,2020-12,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4017,보건소,4층,서울특별시,강남구,관공서,미래부(KT),PublicWiFi@Seoul,2020-12,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4018,보건소,3층,서울특별시,강남구,관공서,미래부(KT),PublicWiFi@Seoul,2020-12,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4019,보건소,3층,서울특별시,강남구,관공서,미래부(KT),PublicWiFi@Seoul,2020-12,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4020,보건소,2층,서울특별시,강남구,관공서,미래부(KT),PublicWiFi@Seoul,2020-12,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4021,보건소,2층,서울특별시,강남구,관공서,미래부(KT),PublicWiFi@Seoul,2020-12,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4022,보건소,1층,서울특별시,강남구,관공서,미래부(KT),PublicWiFi@Seoul,2020-12,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4023,보건소,1층,서울특별시,강남구,관공서,미래부(KT),PublicWiFi@Seoul,2020-12,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4024,보건소,지하1층,서울특별시,강남구,관공서,미래부(KT),PublicWiFi@Seoul,2020-12,서울특별시 강남구 선릉로 668,서울특별시 강남구 삼성동 8,서울특별시 강남구청,02-3423-5342,37.5163592,127.0420799,2020-09-01
4025,삼성2-107(C1),선릉역 10번출구 인근 동신빌딩 앞,서울특별시,강남구,편의시설,SKT Giga WiFi,Gangnam_WIFI,2020-12,서울특별시 강남구 테헤란로 409,서울특별시 강남구 삼성동 141-29,서울특별시 강남구청,02-3423-5342,37.5053116,127.0503634,2020-09-01
4026,삼성2-107(C1),선릉역 10번출구 인근 동신빌딩 앞,서울특별시,강남구,편의시설,SKT Giga WiFi,Gangnam_WIFI,2020-12,서울특별시 강남구 테헤란로 409,서울특별시 강남구 삼성동 141-29,서울특별시 강남구청,02-3423-5342,37.5053116,127.0503634,2020-09-01
4027,삼성2-108(C1),암천빌딩 앞,서울특별시,강남구,편의시설,SKT Giga WiFi,Gangnam_WIFI,2020-12,서울특별시 강남구 테헤란로 421,서울특별시 강남구 삼성동 142-46,서울특별시 강남구청,02-3423-5342,37.5059362,127.0525135,2020-09-01
4028,신월약수 어르신사랑방,지양로11길 16-16(936),서울특별시,양천구,서민·복지시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 지양로11길 16-16(936),,서울특별시 양천구청,02-2620-3251,37.52182656,126.830774,2020-10-30
4029,신월청소년 문화센터,가로공원로 86 (신월동),서울특별시,양천구,교육시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 가로공원로 86 (신월동),,서울특별시 양천구청,02-2620-3251,37.535189,126.8254808,2020-10-30
4030,신월청소년 문화센터,가로공원로 86 (신월동),서울특별시,양천구,교육시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 가로공원로 86 (신월동),,서울특별시 양천구청,02-2620-3251,37.535189,126.8254808,2020-10-30
4031,신월청소년 문화센터,가로공원로 86 (신월동),서울특별시,양천구,교육시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 가로공원로 86 (신월동),,서울특별시 양천구청,02-2620-3251,37.535189,126.8254808,2020-10-30
4032,신월청소년 문화센터,가로공원로 86 (신월동),서울특별시,양천구,교육시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 가로공원로 86 (신월동),,서울특별시 양천구청,02-2620-3251,37.535189,126.8254808,2020-10-30
4033,신월청소년 문화센터,가로공원로 86 (신월동),서울특별시,양천구,교육시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 가로공원로 86 (신월동),,서울특별시 양천구청,02-2620-3251,37.535189,126.8254808,2020-10-30
4034,신정1동 골목시장,신정동 1031-22,서울특별시,양천구,편의시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 중앙로34길 25-1(신정동),,서울특별시 양천구청,02-2620-3251,37.520489,126.853607,2020-10-30
4035,신정1동 골목시장,신정동 1030-6,서울특별시,양천구,편의시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 중앙로34길 30(신정동),,서울특별시 양천구청,02-2620-3251,37.520873,126.8536838,2020-10-30
4036,신정1동 골목시장,신정동 1029-2,서울특별시,양천구,편의시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 중앙로34길 26-3(신정동),,서울특별시 양천구청,02-2620-3251,37.520627,126.853966,2020-10-30
4037,신정1동주민센터,중앙로32길 1 (신정동),서울특별시,양천구,관공서,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 중앙로32길 1 (신정동),,서울특별시 양천구청,02-2620-3251,37.51857188,126.854308,2020-10-30
4038,신정1동주민센터,중앙로32길 1 (신정동),서울특별시,양천구,관공서,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 중앙로32길 1 (신정동),,서울특별시 양천구청,02-2620-3251,37.51857188,126.854308,2020-10-30
4039,신정2동 골목시장,신정동 119-40,서울특별시,양천구,편의시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 신목로4길 43(신정동),,서울특별시 양천구청,02-2620-3251,37.521473,126.876762,2020-10-30
4040,신정2동 골목시장,신정동 127-22,서울특별시,양천구,편의시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 신목로4길 36(신정동),,서울특별시 양천구청,02-2620-3251,37.520866,126.876352,2020-10-30
4041,신정2동주민센터,목동동로 154 (신정동),서울특별시,양천구,관공서,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 목동동로 154 (신정동),,서울특별시 양천구청,02-2620-3251,37.519192,126.870584,2020-10-30
4042,신정2동주민센터,목동동로 154 (신정동),서울특별시,양천구,관공서,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 목동동로 154 (신정동),,서울특별시 양천구청,02-2620-3251,37.519192,126.870584,2020-10-30
4043,신정2동주민센터,목동동로 154 (신정동),서울특별시,양천구,관공서,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 목동동로 154 (신정동),,서울특별시 양천구청,02-2620-3251,37.519192,126.870584,2020-10-30
4044,신정2동주민센터,목동동로 154 (신정동),서울특별시,양천구,관공서,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 목동동로 154 (신정동),,서울특별시 양천구청,02-2620-3251,37.519192,126.870584,2020-10-30
4045,신정3동 골목시장,신정동 1181-16,서울특별시,양천구,편의시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 목동중앙북로 29,,서울특별시 양천구청,02-2620-3251,37.54826456,126.8668326,2020-10-30
4046,신정3동 골목시장,신정동 1183-28,서울특별시,양천구,편의시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 중앙로43길 13(신정동),,서울특별시 양천구청,02-2620-3251,37.519542,126.8524419,2020-10-30
4047,신정3동주민센터,중앙로 209 (신정동),서울특별시,양천구,관공서,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 중앙로 209 (신정동),,서울특별시 양천구청,02-2620-3251,37.515101,126.854756,2020-10-30
4048,신정3동주민센터,중앙로 209 (신정동),서울특별시,양천구,관공서,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 중앙로 209 (신정동),,서울특별시 양천구청,02-2620-3251,37.515101,126.854756,2020-10-30
4049,신정3동주민센터(고맙습니다 도서관),중앙로 209 (신정동),서울특별시,양천구,교육시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 중앙로 209 (신정동),,서울특별시 양천구청,02-2620-3251,37.524545,126.855778,2020-10-30
4050,신정3동현장민원실,남부순환로88길 5-7 (신정동),서울특별시,양천구,관공서,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 남부순환로88길 5-7 (신정동),,서울특별시 양천구청,02-2620-3251,37.511416,126.841509,2020-10-30
4051,신정3동현장민원실,남부순환로88길 5-7 (신정동),서울특별시,양천구,관공서,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 남부순환로88길 5-7 (신정동),,서울특별시 양천구청,02-2620-3251,37.511416,126.841509,2020-10-30
4052,신정3동현장민원실(넓은들도서관),남부순환로88길 5-7 (신정동),서울특별시,양천구,교육시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 남부순환로88길 5-7 (신정동),,서울특별시 양천구청,02-2620-3251,37.511416,126.841509,2020-10-30
4053,신정3동현장민원실(넓은들도서관),남부순환로88길 5-7 (신정동),서울특별시,양천구,교육시설,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 남부순환로88길 5-7 (신정동),,서울특별시 양천구청,02-2620-3251,37.511416,126.841509,2020-10-30
4054,신정3동현장민원실,남부순환로88길 5-7 (신정동),서울특별시,양천구,관공서,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 남부순환로88길 5-7 (신정동),,서울특별시 양천구청,02-2620-3251,37.511416,126.841509,2020-10-30
4055,신정4동주민센터,오목로34길 5,서울특별시,양천구,관공서,서울특별시 양천구청,Public WiFi@yangcheon,2020-10,서울특별시 양천구 오목로34길 5,,서울특별시 양천구청,02-2620-3251,37.524545,126.855778,2020-10-30
4056,청담-213(A8),공영주차장 관리사무실 옆,서울특별시,강남구,편의시설,SKT Giga WiFi,Gangnam_WIFI,2020-12,서울특별시 강남구 도산대로56길 17,서울특별시 강남구 청담동 23,서울특별시 강남구청,02-3423-5342,37.5219367,127.040511,2020-09-01
4057,청담-222(A8),영동고교 담장 옆,서울특별시,강남구,편의시설,SKT Giga WiFi,Gangnam_WIFI,2020-12,서울특별시 강남구 선릉로138길 6,서울특별시 강남구 청담동 23-11,서울특별시 강남구청,02-3423-5342,37.5192939,127.041194,2020-09-01
4058,청담-233(A7),효성빌라 2동 담장,서울특별시,강남구,편의시설,SKT Giga WiFi,Gangnam_WIFI,2020-03,서울특별시 강남구 압구정로62길 12,서울특별시 강남구 청담동 82-7,서울특별시 강남구청,02-3423-5342,37.5261175,127.0429609,2020-09-01
